read_id,n_framework_deviations,has_length_variant_region
69f76932-18e1-44d8-8d7e-b8406d7ae5e4,1,True
4d8468f3-bb45-4995-b435-079059456143,3,True
4b7dca29-6ec6-4819-9753-87bf8e746cdd,0,True
6e9247c3-2bdc-4c89-9fb8-3d7ef65a3ab9,2,True
836bef5f-7eeb-41a4-86a6-491f477d7695,0,True
7d6c7b37-b8fb-4fed-9681-7bce9fe13ba7,2,True
07ff82fe-7299-44c2-ab4f-a29778208d0b,1,True
7a20404a-b162-4fe8-9c1f-a6a026fff52a,4,True
24fb9969-e709-43ec-b6b8-c9ee978d7b54,0,True
68eb4c5e-0933-4a51-adbe-f3732a996d04,1,True
89c81d67-89b8-4b56-a812-227acf35104e,0,True
48a3dbe2-28cd-49d7-b7b1-9f963cd635d0,1,True
efaabe52-9fa3-4551-ae37-46c96b93bb1c,1,True
b5e59306-4fed-4f9c-a92c-8da07a641a61,1,True
e2fac5b9-03ae-42dc-b2cf-5c75d16a5125,1,True
c7175598-f4e9-4a48-ab65-1aef5ffa6b50,2,True
936be585-5a63-4cde-8927-fd670deca76b,5,False
535b0dc3-8c75-4f7d-85e0-85276c01c9ae,0,True
2dfa7b6b-8711-43f9-aa2b-457ff01410ad,3,True
48daacf1-573a-48da-94d5-1930e2b3c674,0,True
1de80a7e-afbc-4dff-bca1-5c7f9fbb9f17,2,False
bd49d4ad-1cc7-4e25-ae62-22453f7920d8,1,False
119ea94d-bea9-4f22-b1d3-46f20c121573,1,True
4606cd1b-bb3a-4a43-8be3-83d6733fefd5,16,True
3540b728-872f-4681-a072-bb63af21f21c,1,True
04765065-25e5-48c6-b4df-564db2d43ded,4,False
d3dc4c62-876c-4b05-aa54-0f34dc9c1d88,2,False
97a87299-e050-4488-83b7-05654be3a92c,1,False
dd43eaae-2f40-4466-8f0c-3e3a7a37682d,1,True
451da448-ee51-4216-8b1d-b5b07945ea6e,3,False
ce8551b7-b3d9-4da0-ba7e-6343aa861683,3,False
546c2cef-b44d-4514-9f4a-acd53cc3f27c,16,False
53730f7b-6462-4d64-8089-87719c961b83,2,True
c18d33e3-90e7-445a-ad06-ff82f513f27c,2,True
6714ff34-f26d-4f56-b173-a5f43236375c,1,True
e5b653f4-2849-4a40-8b0a-1199eb18ebd4,8,False
2919d993-6ee8-43e1-a015-0a25e066eabe,3,False
9865b3a6-e8a2-420e-b096-df2f7e9fa765,0,True
cadfca3c-465e-4f24-84f7-dce3027f6853,3,True
4d96eab2-0d97-4ca5-8f5c-42dc89a7d88a,2,False
5dfe5ca2-1c8c-4578-a7ff-9e772af950df,1,False
ca7b10f6-e3c9-47b8-abae-b1540ccd2708,0,True
c9cc51d0-0c92-4e83-aab3-ab29516c7181,3,True
0dd44ee3-6701-418d-84f4-d12c7ac9e276,0,True
303490fe-4032-47f1-a649-d38f35459e54,1,True
de36563b-88e5-4ff7-a3fc-7cb1cfd59f14_domain2,0,True
3e1f07bb-75bd-48d9-8952-505f2553cb2e,1,True
e8a51c9a-7b5c-4db3-9c39-ea436e377e01,1,True
315eb314-0ba3-43c5-a8d1-48725c25cdf0,0,True
f8934408-bd98-4dee-ac5c-308d8247a390,5,True
9ed823d7-7f69-4498-83d1-1ac70d3887d0,0,True
2569748b-f083-4516-b14e-324d5fe809de,4,False
d5c8b856-4c76-421f-ba97-e7b654e100e7,2,True
bb210797-774d-4116-8d99-eb0dc32cda4e,1,True
f3c5afb6-a263-417c-869a-d4e5f29b1394,0,True
e86ea83f-896a-4217-a84c-cde5a99a0272,3,False
6e3a0388-8976-4627-9cfd-eb7c5e42d5d6,1,False
96cbe7b9-4a04-40fa-803c-f0420cd9a755,0,True
257c9a21-c08b-41ac-9bfb-5118fedf1c8d,0,True
b816dbea-2101-4fd2-b538-5fc22fc18777,0,True
ceb4fc64-1345-4ec1-8f88-46b1f87fbe13,1,False
d3a4ff7a-be16-49b3-bd7c-05f6c3c774dd,2,True
1683a383-193e-4a86-97ab-ddddec8e403d,2,False
761789bb-0c70-421d-ad0b-b3b8560c3844,0,True
32b0ec9b-24ca-434e-993f-648106df4c88,1,True
30cad9ca-2252-4839-bee3-a8772a4ce775,1,True
fccf88f5-e493-475c-a747-a4d78d435d41,1,True
9e794a28-3952-4a15-988a-84350d334488,1,True
1b272a34-5868-4d67-98a0-fe9208de2fb5,1,True
0c0fd2cf-c6e5-4672-87af-43076c8a37c9,1,False
3198b3f1-d13d-472e-907d-d6ce8fe8c2d7,1,True
edb84334-bd72-4dc1-b11a-98f1c3fb90bd,1,True
e99016f4-b4e2-4589-acd8-ee7c7a6d3784,2,False
12fbe27c-e28c-4ada-aaa2-d63641a8d1ea,1,True
c4cc52ae-ba32-4fab-9cf7-f1a584f7b848,7,True
d1c93440-4238-46e8-91e9-a0177b9f7c5c,0,True
747d5dd2-2bec-4e98-afed-f45e02ffa452,4,True
7d54fb92-1252-4ac3-98c6-4bf5f2b06f3d,1,True
83b6a8d9-8bce-4aa0-8e02-f0ded5f81c0b,1,False
c0903318-577f-44c9-966d-ee4f6b60845b,1,False
bdf9a9f8-9f6e-4e84-8964-d06be4cf3ec3,1,False
f168ea0c-d591-4740-91f9-6ff804f25cf2,1,False
05fff21c-edf0-473c-bf7a-0290ebf80cf3,0,True
fcc1b7ab-29da-4cef-a58b-a618943baefd,2,False
67069faa-12b4-4f6c-987b-97369815a991,1,True
285a9c48-deb5-4e16-929e-2fb2a6268d25,1,True
ba6f1138-a021-4393-bd62-ab38582ca460,0,True
d3827ddd-1d04-46c4-997a-b2fa01973c4c,0,True
e092b193-f351-40e2-9790-3638dd56eb4e,1,True
4d05bd2b-f7f3-47a6-be1a-233077535eed,1,True
96a64d23-e804-4bb6-a937-36ec9f205e7a,0,False
19cad999-f09d-44f5-ac4a-1bf67f038f8b,0,True
b5efcb0b-5a18-47ef-9221-bd5e0f727203,1,True
6f311be1-a7e4-4460-ab9e-e03eeba4e5a2,1,True
bf57fc80-d372-4db7-aed2-f40f910b428b,3,False
078678fc-5a78-449d-b3d0-61803e800f89,0,True
7b1a9c3a-3e53-4911-afac-2b62fedc4ce2,0,True
03b7b35d-cff5-4d6b-ab64-e287183ad20b,1,True
ba98af74-567e-48ff-98c6-b7ef3d8da6a4,3,False
b6822113-4b83-4400-83da-dc58a088977e,2,False
23ec82e1-b709-4825-aa49-f99d7b4234f2,0,True
e587634a-7e34-45f2-af27-6055a4d55e30,2,False
d8c147e1-9b1c-4e6f-ba03-ec34180c4cb6,1,True
f5d36c07-acad-42b1-9442-52c8d73c9b54,6,False
2ea9aefd-2d7a-4662-b265-facaf2920a9f,1,True
7109c105-b4cc-46bd-a141-2aa630f98faa,2,False
ddb2e142-499e-4e91-a687-920a3e5d9b7c,1,False
50966e8e-3ec9-43f3-bbcd-7b5293586784,0,True
2ad9cdb2-7162-448a-9203-de28fefc8794,1,False
929aa438-1e9b-4f68-b2ee-d53f3754f266,0,True
2c4e748c-3b6d-4001-ae21-6997c3e4eb20,0,True
dacd5e6d-4016-4380-9dcf-9c6375bdb27f,1,True
24605575-51c5-420f-8892-06e2cacdbb74,2,False
aef80b78-28cd-45c1-bcd4-8a50f7f7310c,0,True
a8696ad9-8113-457c-a802-acb046f66277,2,True
14667c30-40a6-4a8e-9e0f-91cda72eedc6,2,False
a06744ad-dca0-456c-9c6f-488f4b74f589,1,False
27390069-6ed3-49df-889c-ac89fa3ad5bb,0,True
18739e97-3d17-411e-bc8a-87178f232638,0,True
63273515-13d5-438b-9f6f-44426e863612,14,True
2b622261-716e-4ad4-9710-686666ae3d28,0,True
8b242b54-30b7-4b80-aa78-b110051b2769,0,True
3ab877ae-3134-42f1-8e37-603f538bd0dc,4,True
dd140278-a969-431e-8ec5-466ee01d4369,1,True
731be438-6bb3-435b-b40d-fc2bf5c1c8dc,0,True
92cef07d-7ad6-49f5-8b62-e7014555576b,0,False
821d4f73-a889-40b3-ae76-51bdaa12f801,2,True
779e4c25-5348-4087-b77c-f608691cee5e,0,True
db5ad2d7-419d-4305-8595-877457768b39,2,True
dae55ddf-cfe9-457d-b54e-f3c2d1d31514,2,False
4b5eca7d-5740-4f3f-9a53-1978cd9048b7,1,True
5408ae77-0019-430d-887a-278098876b68,2,False
d9848978-ae82-4d95-bdcb-93c099d0040f,1,True
2f4f5529-d83f-4eb1-9c06-bc8aac1ac025,30,True
f4e45692-40fb-420d-a39c-1ebca2b5dd5d,1,False
a68d521f-77fb-4383-be49-413e82860277,1,True
36365cb1-2fff-4a12-b21c-c401192206af,0,True
16a382ff-64fd-4bd6-ae13-5ab2a938511b,1,True
e73533f2-8800-47a2-b963-d2463c43029c,1,False
546a180b-c1ae-465d-a30d-33bfd724130e,1,True
d5f8a5b5-6933-4430-8df1-816846eb2023,2,False
0f827228-22a7-4e16-bcc6-e786acbe68e1,3,False
2e0e818b-a93e-4ec2-b8be-cb5e272ec1a5,6,True
3eb42cad-0f7b-406a-909e-7a1ad7a8f083,2,False
3dd9f3d6-8617-419f-8897-5af758c7e27f,1,True
3e040108-c115-4246-9335-86b46416b01d,1,True
9923146c-8462-42a0-9390-03be714885c7,1,True
75240b25-bcfd-404e-b40d-04287f37e545,2,False
f0566e8d-b602-4d58-99ca-5c95881b14cc,1,True
a6eeaf14-db70-48ed-904f-289210b5c107,0,False
4145bc55-9a0c-4c50-a068-5c90c7dae6b9,12,True
a0f9d9e5-ec2e-468a-bb22-f26cb23cdbd9,0,True
f548280d-5027-468c-afcc-6c859d779276,17,True
6fef2129-ff8d-4073-80b8-34f2a59b36d1,5,False
fb0388d2-c3a3-4f83-a518-993dbadf8186,1,True
49c5ce8e-4d7d-46de-a9ee-f853277f4bf0,0,True
a820b338-9352-41e1-823e-5ff828357b02,0,True
6f6081cb-1569-43d9-8ea0-2a315ed116ae,1,True
d13c7738-610c-4789-bc89-a3b54ebff0d3,1,True
c9e833b6-6201-4e8c-9a4a-a64aff9f03c7,1,True
a7fc9edf-32f1-43b1-b674-efac361ed684,3,True
4150aa7e-97b5-4369-9b7e-38bffa835920,1,True
31856c17-167f-44a6-8638-6b9f2fb61820,14,True
f68288ea-62e1-4e41-b276-e3204abe81a8,2,True
4304f5ee-11ed-4bcc-8ca2-947b4bf66e18,0,True
b694e4a6-3b7d-4ded-90b2-f1d9b22342bf,5,False
d9f22d1c-276c-4fb5-a795-f2ebf4622ed4,1,True
ef17a86e-65ef-439e-9605-89a940f6299f,0,True
68a09dda-90a4-4752-b4ee-d83bfcdc6297,0,True
575ee5dc-1a41-41b6-88e8-8918c2757c86,1,True
b2f6b447-5a99-488c-8190-ef7b26171879,0,True
2aa04efa-ec0c-453b-afda-ceb01e11abff,1,True
d63c925f-6a9b-4458-a07c-fa8fc220220a,2,True
4eb636dc-e10e-4709-9dbf-76bf7715aabc,1,False
29594a5d-42d3-437e-b5c0-e18fd38df8c0,2,True
040161ce-cb1b-4f98-9b93-d3d9c1fd84c7,7,True
41742c53-bd4e-4913-8286-ff85a7ba4a05,2,False
b552af14-0959-47a8-b432-a52ecdaae9da,0,True
ffdb52d0-a51b-4941-abc4-26e9f184ddf1,0,True
ce2554b8-b8d7-4c78-a6f1-dd0b1dda694e,1,True
6fc02a56-9972-43ac-a40e-0856a55aa6a3,1,True
36b5b8ab-af43-4caa-acb4-9e56ee659b07,5,True
adb9bd7e-f5ee-4636-93cd-5de2b40a39a8,1,True
79b4eee1-9732-4c4a-855a-a33cba99ec55,1,False
a17ac46a-9701-4ffd-9099-bfd3e59d24cf,2,False
6982011b-124e-4b6c-9f18-97c2fb54d65b,2,True
4d77169e-6f3a-4f2c-a7c4-64fdaf9228f3,2,False
107a8a48-13e3-4e18-a5fa-b2bbe9ae8d91,0,True
8f586e5f-9a15-4602-8536-049fc6f6f332,1,False
185d75e7-5fc1-4640-aecf-db4ff8411e90,2,True
029c6910-4470-4553-96d3-f29b4cb88d3a,3,False
7700751c-3592-453a-84f9-639523299c11,0,True
b98047f6-d0a7-433d-b4fe-59a7cea843e1,0,True
e49ff58b-60fe-4bc2-8e20-9dfc8516ea4f,12,False
48f0f9f0-1135-4d46-85df-4e2fd834004b,0,True
fa51de7e-48d1-4216-b906-34b3d315e333,1,True
05e68502-61b6-4d7f-951e-96e458784dd2,1,True
e1336677-4ff3-49a5-89ba-885b7c67e918,6,False
7d66e06f-1952-424b-bea4-b5b5bb4353ec,1,True
b3c65fd3-2157-4057-ac6b-28cce9cc7ac8,4,True
955660a5-2b92-4cc5-a1bf-360e941a1d31,1,True
e49f4efc-b6c7-4c6b-9664-0fb04bc82277,1,True
6b0aad23-9596-4ea8-a7e8-f3f0839debf0,0,True
377d038a-0dd2-4df0-828f-07b8ded125ba,7,False
f3dd49e5-f85a-4b7f-a4e2-1cd47951f208,2,True
eadb2d20-cf69-43d4-81b4-8e246502e665,1,False
87612e36-ef96-43a0-b83e-89b9ebe16e5e,1,True
b6b4dc4a-30c4-4e8b-93e9-42f5f71b66d0,2,True
dc6e8c77-7ea4-4fc6-b228-3e661afd1944,5,False
34addc4c-19bc-4a75-841f-73d069b25cf3,1,True
82c432e1-adf2-4736-893f-9cc5ea8be737,1,True
1d543b15-87fb-478b-a4a0-12706c106280,0,True
484b5a92-e604-4d0a-bb1b-e675e039a528,2,False
8f8c8660-15b4-4e2a-ae1f-feb0b1d926bd,1,False
4a601d90-2b1d-4f1e-9abb-d651e63b11e3,1,False
1d2260c9-5d12-4835-9dbf-31e9887bd800,1,True
e9ba7d99-6ab3-4edd-99f3-66833f265511,1,True
88df5442-ffc6-4ae3-afd6-23706f1067cc,1,False
4969ec0b-76a2-4e43-a144-f404168bdd4c,2,False
a3a38fef-d7cf-44ff-b4cb-1f392852c6b4,1,False
d46dc0d9-f0c5-4fa6-9541-7dc325a2655d,1,True
ccf2accd-ff0a-48e6-8d06-2e6237599802,1,True
f191e17c-60e8-431e-a84c-c454bda60220,1,True
b5db4778-b5a7-43e3-be75-7d0ee8ab3227,2,False
0d01d10d-359e-4a7c-9e88-1cfd121e45b4,1,False
cb9ef337-a9cf-4c46-9b76-97697d02a08e,2,False
ff4c6215-338d-4cc3-bb36-49542eece258,0,True
cba4fbc9-4d8f-4a7e-92c4-64d7f3184e1f,0,True
cb18ba88-4c12-4cda-a9b0-c2f0033d61ea,4,False
3829e4be-a465-4aa0-8d98-2fe357bce386,1,True
58e1b979-6d17-4457-b8dc-09f03ccc73a3,2,False
bffac129-8bcd-4e29-8f9c-d06eae0448fb,0,True
07692903-a09d-41cd-b9ef-5d9b95a70930,1,True
943c80be-0956-44d3-b7fd-514b1e7234e5,0,False
3f101232-4519-4e9a-8dea-8cc9e9e8c984,0,True
f5750472-d4da-4dc5-b419-8e9830b93c1a,2,False
96aefda5-70e8-4445-b110-d4ad126be3b4,2,False
e421e84b-4e17-44c8-aa50-0aa39b795a34,3,True
05b74314-f37c-4856-a653-677b3e859c7f,2,False
f3c3dbae-8a89-4567-9a90-ed1c5f8eb235,1,True
02d7ad02-febf-4f1f-a1af-e5fc194fa160,1,True
562cf538-a428-46cc-b59c-da3890ea1951,2,False
060c337a-d147-44c2-aedb-664770a43e30,2,False
ce5fd5c9-82e0-4d9e-8e3f-c0db61bbfd35,1,True
5744a914-2dfe-44a7-a233-dca72c0be2cc,0,True
66213b71-7715-4deb-8da6-6468293913e5,0,True
0bb087fe-ee66-4026-9f6a-7dca5b4bec4e,0,True
bbfbfce4-e152-44c5-9b31-94600c58112e,0,True
4a5a6ff6-67a4-4333-8bc0-03cd18d3fccf,2,True
71c8219b-3eb9-4f56-93eb-fc4dd4112683,4,True
e85ed664-9c12-4c10-9717-dd2ce2eea496,0,True
e6565dc3-1a25-4265-a4e1-f0e3917d4137,0,True
91b51f5a-b269-4144-8bb5-c5ea495f66fd,0,True
08d98c05-ff0e-4bad-8813-50bb1b60c306,0,True
c6ebc580-0f21-434f-9db1-a4cbc1059219,0,True
752eee30-e836-474c-a0bc-b85aa2fc7e7c,1,False
b52b6b0a-7628-4e62-91c9-f92f86154d43,4,True
ca4ea5be-5bc0-4350-b2e8-128747ab3551,3,False
a438299d-1a1e-477c-9235-88ba3208c06a,2,False
f8c61430-d558-4d20-afe1-57a789f1805d,2,False
b2630182-c6ec-437a-b037-43efea104790,0,True
8f7d6b47-6115-484b-b9b4-ea50a0611491,1,True
55659cc0-7231-4263-81b8-248e040f8aaa,0,True
ef128ae9-e491-4102-afe5-365d8c2d2199,0,True
00d16345-0288-481e-b679-9205e4482250,4,False
6d963af7-80e0-44c6-80ff-0bd20770cb68,2,False
d5f0288d-1126-4538-8d31-d84c82083094,2,True
2b47a6ff-9d1f-4b82-8186-b38134efd893,1,True
900fb155-4e0b-4529-bc7c-3b74ad047f88,3,True
e34be86a-6a23-4664-90de-894cb315a032,1,True
53c612db-a94b-4a38-890a-eff441ab3aa4,0,True
f5682377-5116-49a5-b1d9-5bca06459b46,1,True
d4d88376-eefd-4611-b765-d1a882598b89,2,False
37fe57ba-8e55-4b2c-be9d-634c35d3fd32,1,False
03f350d4-372f-41b1-a0c2-6cb6efe8ccf7,1,True
6368cdaa-dcc7-42a0-b62a-830910920388,1,False
5890a272-a2d9-4a65-bad1-c0c59d19626d,3,False
10f1785a-fd3e-49cb-8a4a-d72cee9317db,2,False
c97c588b-0bd5-4350-bc0a-df0f60d499c8,1,True
3a680768-9464-4862-992d-f1bb2f35d778,2,False
2d47b28c-29ad-4090-9384-78ed817ceb43,2,False
9c9c3ac2-618b-4304-b928-799690058657,1,True
9ac86080-ecb2-4bb9-8562-468cacf317db,0,True
b8d045b5-2910-4d50-a418-4a4734d2a459,1,True
2ede088c-5255-4d0a-b33d-e0439c023fdf,1,True
7c46a60b-6050-4ec2-822b-f88e0662525b,1,True
2c38745e-0c97-45a3-b4ad-0f14097a2173,2,False
56e0fef6-385c-4cee-b7c9-21adfa8f21b9,1,True
818f18f4-1871-4cdc-a83b-d9290c71acc5,1,True
adae88fb-723a-459f-87b5-61606c4ed5ee,1,True
f12307dc-6fcf-41a6-aff4-a818f62d125c,1,True
cb1497e8-79b8-41de-8f68-871f969b5e6c,1,True
427364ce-1a2b-4356-b6c6-cdd5ec74e338,1,True
f709ab3e-7283-493c-8913-dd9bdf84d88d,2,True
6694d237-ae0e-429c-bb5b-8349060496f6,0,True
012259e8-c83a-41d7-8375-03e8a7c4ef6d,1,True
41e5820c-a860-404b-97c7-33828c49e398,1,False
194a332a-3912-4b27-8ef3-42782d7786e3,2,True
47e128fe-a41b-4742-ad9f-d952171b34e8,1,True
b510b38f-e3e5-4c6d-a546-2a6b8d2ca80f,2,False
a046e15f-8b8a-45cd-8c2c-45eee6c99319,1,True
53c4bb68-d9fe-4f8c-be3c-406ef54de5be,1,True
61917ba9-929a-4473-abe1-03dda0722ee6,3,False
b4fadd71-e138-4523-b800-94e20f735df8,1,True
1e4d91ab-304f-4aa5-bdcd-ac5d2ed3c293,1,True
d8f8e135-ed20-45c5-a6c6-6749b53a7c98,1,True
1ae8f3b8-69ed-4716-a684-07ddba1a2ff6,2,True
680735d0-0550-4706-95c1-5ea633678a83,1,True
bff4cded-4bd3-484c-99a5-7b30e441b958,0,True
6d591961-647b-4d63-86ea-6d43468bf0bd,0,True
79f74453-1675-46ad-8482-0a1d384a5c3b,1,False
d97d21c0-dac5-4a8b-adcc-b6ad75621ab7,0,True
1860175b-9802-4d82-a258-57f3c0b74fc3,0,True
afd3c0c4-7183-493a-8525-d4c3243971bc,0,True
f8768c5a-1015-4f8b-866e-b818667fdda5,1,True
f48e2d53-294c-4bf6-8e93-dcb6ff536a3e,0,True
5c2c9d92-6dcf-4cfe-b3f5-08ba58fc201e,0,True
47a695f7-4a4e-42a9-ac7f-ba5e570df673,1,True
aff5e50d-5f88-4c3d-99eb-bb9523ae9cf1,1,False
bbf275e2-f2ab-4e36-ad05-009a99d431d4,17,True
8f3ba482-64e7-4d0e-aa18-1266b46cd3ab,0,True
8d61a118-98eb-4d82-8a4d-e8620dfd8a93,1,False
7f1e2f79-3620-46d5-9103-106e60c93499,1,False
71453d0b-7f72-420b-a9b8-9db8e0769669,0,False
db519873-6d6d-4482-b992-948904675f31,1,True
bbd58125-515e-46d8-aef8-fe38e817b05a,2,False
1e7cdfe8-d0eb-4bd1-8eea-1b060db95250,13,True
d9f9b2e4-0394-4e98-91c0-ead317eb58b7,0,True
c3df94cc-15c4-41e0-8590-ad0ac0a9d32a,1,True
168a33d4-2fe6-4d51-8d04-4ea7bd824174,0,False
ec9e18ca-700f-4cd5-aa1a-bd9c149f3a07,0,True
89743e0f-e3ac-4410-a31e-79e7bfd245fc,1,True
ff71a70f-d1e2-4eff-a616-c198a2c65c5b,3,False
7e05956f-3439-417a-b07b-409b3fe3b227,1,True
a1499298-361b-4d6c-83f4-dde4f25eac6c,1,False
36fe6c18-ad83-48cf-afdd-415e07f7b7ed,0,True
75d1b54b-e73e-40c5-83da-24f85b459f83,0,True
b7c3e1f2-678f-4d3b-9279-329e02430c97,1,True
e98efc2f-49b6-4529-a0e3-a48852252286,1,True
2fba8578-182d-4a1f-9f1e-543d889ca757,1,True
a3da32a2-8118-46cd-8cd0-96d505e651b4,2,False
2bb8b307-bb56-4e28-8e7e-0d19d022affe,0,True
13b01709-fb5a-4837-8109-a130cba5d4af,1,True
11777e40-e701-4ab7-b37c-60ddbc5c9ec1,1,False
1ac8ec84-9bf8-4cb5-bdab-8c076fa53b8b,1,True
bc279ac7-5d4e-479a-a4cf-07692478f3fd,7,True
8f9d98af-72b5-4e69-9892-3a281a042b25,1,True
a067d6b9-de22-42f3-b49e-2d31b3f91352,0,True
662ce0e8-3d12-48dd-b1c1-e46e302752a3,0,True
8af80a6f-2057-446d-9ca7-53c89c696f82,1,True
3eca3cdb-bb7c-4ff8-96a2-774177eaf874,1,True
a1e97d43-2557-4168-a37d-f24682a5c288,16,False
57d31abd-1073-48e5-9699-069bf5eb5a6b,3,False
985b776d-e806-4da1-9604-2046ec71f093,1,True
da93e949-b3d4-46c2-a4bc-d5a86957bc47,4,True
fa393edd-9553-47fd-abc3-b158a210f4df,4,False
63d3cd1e-c26b-4de8-9653-14c76cc7e55a,8,False
ab3b1e1d-2708-4278-86ff-3177ef5805bc,0,True
7135d88a-0547-4b3d-8014-b83f17eb5837,0,True
bc78a1b4-d5a2-4bce-a8c4-d14115bc8bce,15,False
2beacbf7-ce2e-4069-a8ed-89f23a27d2ec,0,True
b22de68f-3a35-416b-becf-f81a5cde6358,5,False
e1f3fff8-5f5f-4aac-a937-00ac1c294a5c,5,False
58391c16-9970-48a1-9dce-cf63d5ebde4a,1,True
78040e96-aece-4503-8693-52684aeb7c48,0,True
1757adea-ab4a-47cf-b841-3c4db99dd24b_domain1,6,False
1757adea-ab4a-47cf-b841-3c4db99dd24b_domain2,0,True
bd611ffc-8cfe-466a-82ac-86bb2e9a22fa,0,True
2059f04e-09ce-4b2d-9c97-ca6bb9c855c1,1,True
77b7b426-8645-432a-aabc-6207dfaf7048,2,True
ac261e58-aa20-4bd2-8232-71721804e0dd,4,False
a6e7c925-28cf-4b9e-ba24-36ea6ec6101b,2,False
3b881f27-0e73-4f45-bc3c-01e49cd3dbe1,1,True
9481fa7f-ce23-42c2-993e-ad56a3f35f30,2,False
d37e6eb5-32b0-4dbf-aaf5-9a97aa7cbe61,6,True
f832b99d-d678-4192-9242-1533fb954df2,2,False
23faf575-bac6-4479-85b6-1d788583b24c,2,False
8458e97a-9e81-4459-88bd-6e1f7d0ffae1,2,False
2cd0707f-074a-4109-977a-59e5b208c162,1,True
c825ad87-eef0-4d62-abc7-b6394bb441bf,1,True
b3b6ace2-3dd2-4a07-a279-103fd0c18ee6,0,False
8fc67fc4-422b-49d7-9749-ceddaefcdaaf,1,True
b583cfae-4255-4e50-b5c4-069966c26fbb,3,True
04584b09-30a2-4cc6-9850-a641012a2935,2,False
3fcacc62-9395-485c-af18-d341ef0f7e93,0,True
bcdc1dc9-dca1-4437-9c80-6ef6f0f6b40e,2,False
a8e7095f-475b-49ad-88ba-bf59e568149c,1,True
fc8ed829-e43e-444f-a15a-3e859cd91199,1,True
88ec81ac-a9c0-4930-8109-6a9cdf6b3f55,1,False
b7a9325d-4584-41f8-b7c6-e7ed700d9d80,2,True
89efc2f3-8879-4633-aa48-314e1e0b9305,9,True
74f925eb-b9a1-4915-8f19-4551bbb3d846,2,True
c26bf1d8-f80b-47aa-8001-93d47c482d77,15,True
1261f18c-50d4-4b89-8e90-383e68151be3,0,True
d15e1e2c-ecc0-46f3-9b04-ab77ba5eb2b3,1,True
cb9a474b-8360-483a-b648-e45747e88546,1,True
4f1950bd-7323-4501-a791-5763df198fad,0,True
dab76856-44d7-4dc2-ad46-62254f79a4c6,2,False
1c7e80d4-968a-451a-bc3c-ecd694228623,0,True
4e0d3791-4075-4c86-beb8-fe81d85f00c2,1,True
9699ebd7-5e79-40e6-8a24-cf32b7522ac6,0,True
2c08c28b-a7f7-4fb0-813b-d5bc43bd533b,2,False
2415be27-45fb-43a8-901f-83f3905e6794,2,False
ed4aec16-e2c9-4260-8083-96748922ff17,0,True
7379ac84-1d18-45b9-93ed-5540a4a09675,2,False
3fc30e03-1729-4dcd-bccd-1ac1cfdd1573,1,True
46aa4961-39f5-47e0-a8af-dc2b1e701b6d,0,True
4839b2f1-b784-4b48-b9af-41a3cf85e666,7,False
d760883f-baa8-492f-9aae-699459501bb4,1,True
10949fdd-8716-4207-b276-93faf82630b1,2,False
bd6ba3ad-0a89-42ff-be4b-3bfc0dce0101,0,True
342c18d8-32ce-4be2-a7ac-4f35acdbaff6,0,True
bb806171-fd44-408e-8252-9cb9f0a5426a,1,True
6a034d98-3f09-4832-a216-04981c201dd5,1,True
ba1acbc2-75b3-496d-a8f0-25f6f7b505a0,1,True
558855b5-883f-4f93-809a-facbde67902c,3,False
edecd638-7c7e-42e4-93c1-d8885895b039,1,False
b71b3aae-f41f-42a2-87db-0f84b7261e89,1,False
fab493cf-9e79-4455-8642-ba2d5de3c43f,0,True
49e99ce1-48e8-4929-9cc3-44a12594378e,0,True
5b9e5297-cb95-4e35-bb54-50e2ebe1b500,1,True
c66cb97e-f015-4f1f-85f4-512bec60fc1b,1,True
676afa43-1dea-4d95-a281-d5a6d8b2473e,1,True
6349908e-d86a-49ce-8e37-0532f096533d,3,False
9d9a6c37-0e42-489b-9510-b83b328b3e68,1,True
b6a68eb2-caab-455f-98fb-0ac3f93506c7,1,True
1ffbffeb-f752-484a-aec0-3a38137ead7f,4,True
813131cd-21d8-411c-888b-d42bef9cfa96,1,True
54fc7b42-1314-4b8f-901b-145a14c8e1ea,4,True
2d23f867-6882-4e90-b8a0-e250ad380965,4,True
6e8f4568-6a60-4fab-b87a-9207df852fe3,1,True
65a058bb-233f-41d5-80db-e2f09809026f,2,False
d3748e59-b817-4c59-b917-4622be2eaf55_domain1,0,True
88174f5a-4052-4278-9d5d-8f04d74ca490,2,False
6231fff0-43de-4587-ac6e-e4078b68739b,1,True
b100432f-0466-42c1-b826-2de523262024,0,True
b14e6586-7c87-4592-9817-9735e40ce8b3,2,True
de9111b4-6001-45cf-869a-bedfc1c19cef,1,False
d4c26ba1-8247-4375-a95a-dd589d9bbee1,1,True
0fed9671-6e1f-4363-bf0e-ea0a167cf072,3,False
24400a04-19ba-4e4e-bee4-82e6089c89a5,0,True
bfe4bd31-340a-4b34-8a3d-0f9014197fe7,1,True
2efbcaed-9b99-461b-81b5-48461fc7e568,5,False
df44cc9b-0f99-4cbc-8c7f-c6d963569529,3,False
4f015265-e930-4f2b-acc0-32ab40c6bf77,0,True
097e0731-c4c6-4fdf-8708-f8ef5395c725,0,True
7223d36f-5580-4aae-bc0b-4468bc645dee,0,True
a16635a9-5ae3-47c3-b642-67d1f78d93da,0,True
d06bb238-1936-42e8-9127-bc517ea6c75a,0,True
